"success","timeout","failed_images","failed_audio","failed_video","typeoftrial","subject","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","response","Experiment","stimulus","list_number","trialcondition","correct","question_order"
"","","","","","sentence","15384","html-keyboard-response","15","88802","0.0-4.0-1.2","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","3443"," ","","A balloon dropped and smashed a cup","practice","practice_n","",""
"","","","","","fixation","15384","html-keyboard-response","16","89309","0.0-4.0-2.2","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","practice","practice_n","",""
"","","","","","picture","15384","image-keyboard-response","17","90693","0.0-4.0-3.2","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","1382","n","","bananaB.jpg","practice","practice_n","true",""
"","","","","","","","html-keyboard-response","18","92701","0.0-4.0-4.2","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","CORRECT!","","","",""
"","","","","","fixation","15384","html-keyboard-response","19","93709","0.0-4.0-0.3","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","practice","practice_n","",""
"","","","","","sentence","15384","html-keyboard-response","20","96237","0.0-4.0-1.3","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","2526"," ","","A fork was placed on a stool","practice","practice_n","",""
"","","","","","fixation","15384","html-keyboard-response","21","96741","0.0-4.0-2.3","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","practice","practice_n","",""
"","","","","","picture","15384","image-keyboard-response","22","98806","0.0-4.0-3.3","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","2063","n","","tableB.jpg","practice","practice_n","true",""
"","","","","","","","html-keyboard-response","23","100813","0.0-4.0-4.3","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","CORRECT!","","","",""
"","","","","","fixation","15384","html-keyboard-response","24","101820","0.0-4.0-0.4","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","practice","practice_s","",""
"","","","","","sentence","15384","html-keyboard-response","25","103777","0.0-4.0-1.4","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","1954"," ","","A bowling ball dropped and smashed a teacup","practice","practice_s","",""
"","","","","","fixation","15384","html-keyboard-response","26","104285","0.0-4.0-2.4","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","practice","practice_s","",""
"","","","","","picture","15384","image-keyboard-response","27","105201","0.0-4.0-3.4","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","913","s","","cupB.jpg","practice","practice_s","true",""
"","","","","","","","html-keyboard-response","28","107204","0.0-4.0-4.4","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","CORRECT!","","","",""
"","","","","","fixation","15384","html-keyboard-response","29","108212","0.0-4.0-0.5","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","practice","practice_s","",""
"","","","","","sentence","15384","html-keyboard-response","30","110428","0.0-4.0-1.5","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","2214"," ","","A knife was placed on a hammer","practice","practice_s","",""
"","","","","","fixation","15384","html-keyboard-response","31","110933","0.0-4.0-2.5","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","practice","practice_s","",""
"","","","","","picture","15384","image-keyboard-response","32","111678","0.0-4.0-3.5","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","743","s","","hammerB.jpg","practice","practice_s","true",""
"","","","","","","","html-keyboard-response","33","113685","0.0-4.0-4.5","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","CORRECT!","","","",""
"","","","","","movetoexp","15384","html-button-response","34","125967","0.0-5.0","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","12280","0","","<p style=""font-size:20px;"">You have now completed the practice session! </p>
                    <p style=""font-size:20px;"">You will now move on to the main experiment, where you will not be provided any feedback. </p>
                    <p style=""font-size:20px;"">Remember, you should press <strong>S</strong> if the pictured object was mentioned in the preceding sentence<br> and <strong>N</strong> if the pictured object was not mentioned in the preceding sentence.</p>
                    <p style=""font-size:20px;"">Please click the button below to continue to the main experiment. </p>","","","",""
"","","","","","fixation","15384","html-keyboard-response","35","126973","0.0-6.0-0.0","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","4","Filler","",""
"","","","","","sentence","15384","html-keyboard-response","36","130763","0.0-6.0-1.0","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","3789"," ","","A cat is drinking water from a bowl","4","Filler","",""
"","","","","","fixation","15384","html-keyboard-response","37","131269","0.0-6.0-2.0","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","4","Filler","",""
"","","","","","picture","15384","image-keyboard-response","38","131971","0.0-6.0-3.0","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","698","n","","bowl.jpg","4","Filler","false",""
"","","","","","fixation","15384","html-keyboard-response","39","132981","0.0-6.0-0.1","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","4","Heavy-Matched","",""
"","","","","","sentence","15384","html-keyboard-response","40","134882","0.0-6.0-1.1","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","1899"," ","","A bowling ball dropped and smashed a strawberry","4","Heavy-Matched","",""
"","","","","","fixation","15384","html-keyboard-response","41","135389","0.0-6.0-2.1","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","4","Heavy-Matched","",""
"","","","","","picture","15384","image-keyboard-response","42","136522","0.0-6.0-3.1","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","1128","s","","strawberryS.jpg","4","Heavy-Matched","true",""
"","","","","","fixation","15384","html-keyboard-response","43","137525","0.0-6.0-0.2","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","4","Filler","",""
"","","","","","sentence","15384","html-keyboard-response","44","139148","0.0-6.0-1.2","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","1621"," ","","A remote was placed on the rug","4","Filler","",""
"","","","","","fixation","15384","html-keyboard-response","45","139653","0.0-6.0-2.2","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","4","Filler","",""
"","","","","","picture","15384","image-keyboard-response","46","140957","0.0-6.0-3.2","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","1301","n","","CD.jpg","4","Filler","true",""
"","","","","","fixation","15384","html-keyboard-response","47","141965","0.0-6.0-0.3","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","4","Filler","",""
"","","","","","sentence","15384","html-keyboard-response","48","143221","0.0-6.0-1.3","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","1254"," ","","A butterfly is sitting on a flower","4","Filler","",""
"","","","","","fixation","15384","html-keyboard-response","49","143725","0.0-6.0-2.3","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","4","Filler","",""
"","","","","","picture","15384","image-keyboard-response","50","144842","0.0-6.0-3.3","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","1114","n","","soap.jpg","4","Filler","true",""
"","","","","","fixation","15384","html-keyboard-response","51","145847","0.0-6.0-0.4","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","4","Filler","",""
"","","","","","sentence","15384","html-keyboard-response","52","148621","0.0-6.0-1.4","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","2771"," ","","An astronaut is putting on a space suit","4","Filler","",""
"","","","","","fixation","15384","html-keyboard-response","53","149125","0.0-6.0-2.4","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","4","Filler","",""
"","","","","","picture","15384","image-keyboard-response","54","149886","0.0-6.0-3.4","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","758","s","","spacesuit.jpg","4","Filler","true",""
"","","","","","fixation","15384","html-keyboard-response","55","150893","0.0-6.0-0.5","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","4","Light-Matched","",""
"","","","","","sentence","15384","html-keyboard-response","56","154664","0.0-6.0-1.5","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","3768"," ","","A balloon dropped and touched glasses","4","Light-Matched","",""
"","","","","","fixation","15384","html-keyboard-response","57","155173","0.0-6.0-2.5","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","4","Light-Matched","",""
"","","","","","picture","15384","image-keyboard-response","58","156293","0.0-6.0-3.5","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","1117","s","","glassesS.jpg","4","Light-Matched","true",""
"","","","","","fixation","15384","html-keyboard-response","59","157301","0.0-6.0-0.6","2","4","2022-11-17 14:24:57","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (X11; CrOS x86_64 15117.86.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","ChromeOS","15117.86.0","null","null","","<p style=""font-size: 48px;"">+</p>","4","Filler","",""
